Gene	sgRNA	MP46|beta	MP46|z	MP46|p-value	MP46|fdr	MP46|wald-p-value	MP46|wald-fdr
PYCR2	5	-0.040721	-0.58855	0.59513	0.93673	0.55616	0.99593
PYCRL	5	-0.033773	-0.4447	0.65023	0.94855	0.65653	0.99593
PYDC1	5	-0.037262	-0.3629	0.62357	0.94459	0.71668	0.99593
PYGB	5	-0.033027	-0.5197	0.65628	0.95025	0.60328	0.99593
PYGL	5	0.072894	0.80934	0.3791	0.87667	0.41832	0.99593
PYGM	5	0.023541	0.22323	0.80806	0.97121	0.82335	0.99593
PYGO1	5	0.015743	0.15015	0.87943	0.98062	0.88065	0.99593
PYGO2	5	0.12315	1.0989	0.11979	0.69157	0.27181	0.99593
PYHIN1	4	0.046829	0.44183	0.62674	0.94542	0.65861	0.99593
PYROXD1	5	-0.25789	-1.8408	0.0080529	0.22481	0.065647	0.99593
PYROXD2	5	0.016736	0.17089	0.86943	0.97961	0.86431	0.99593
PYURF	5	-0.070815	-0.7864	0.3786	0.87667	0.43163	0.99593
PYY	4	0.035931	0.34951	0.7187	0.96007	0.7267	0.99593
PZP	5	-0.12389	-0.78487	0.14951	0.72659	0.43253	0.99593
QARS	5	-0.55215	-2.9322	0	0	0.0033654	0.86929
QDPR	5	0.096198	0.85167	0.23659	0.7994	0.3944	0.99593
QKI	5	0.078477	0.88116	0.34216	0.85826	0.37823	0.99593
QPCT	5	-0.077459	-0.75025	0.339	0.85574	0.4531	0.99593
QPCTL	5	0.062622	0.74897	0.45557	0.89929	0.45388	0.99593
QPRT	5	-0.039905	-0.60607	0.60141	0.93725	0.54447	0.99593
QRFP	5	0.10077	1.0768	0.21276	0.78554	0.28158	0.99593
QRFPR	5	0.05272	0.64381	0.53821	0.92094	0.5197	0.99593
QRICH1	5	0.0048074	0.047333	0.99184	0.99844	0.96225	0.9994
QRICH2	5	0.086511	0.95096	0.2929	0.83812	0.34163	0.99593
QRSL1	5	0.0089992	0.11144	0.94596	0.99092	0.91127	0.99785
QSER1	5	-0.028635	-0.34634	0.69344	0.95484	0.72909	0.99593
QSOX1	5	0.13146	0.93069	0.096024	0.64721	0.35202	0.99593
QSOX2	5	0.0061876	0.1137	0.97595	0.99575	0.90947	0.99766
QTRT1	5	0.0057418	0.061055	0.98151	0.99718	0.95132	0.99925
QTRTD1	5	0.0022671	0.022404	0.98295	0.99763	0.98213	0.99954
R3HCC1	5	0.16108	1.0993	0.039487	0.49038	0.27164	0.99593
R3HCC1L	10	0.070538	1.0179	0.22148	0.79064	0.30874	0.99593
R3HDM1	5	-0.21192	-1.4819	0.024603	0.40327	0.13838	0.99593
R3HDM2	5	-0.017962	-0.17863	0.78885	0.96812	0.85823	0.99593
R3HDM4	5	-0.013816	-0.15569	0.82595	0.97273	0.87627	0.99593
R3HDML	5	0.10686	1.4592	0.18372	0.76121	0.1445	0.99593
RAB10	5	-0.14399	-0.86683	0.1003	0.65649	0.38603	0.99593
RAB11A	5	-0.0037738	-0.020893	0.92369	0.98766	0.98333	0.99954
RAB11B	5	0.016914	0.23554	0.86799	0.97961	0.81379	0.99593
RAB11FIP1	5	-0.010048	-0.064518	0.86271	0.97849	0.94856	0.99925
RAB11FIP2	5	0.15682	1.102	0.046818	0.52035	0.27047	0.99593
RAB11FIP3	5	0.11445	1.6884	0.14989	0.7273	0.091337	0.99593
RAB11FIP4	5	-0.045968	-0.58725	0.5532	0.9244	0.55704	0.99593
RAB11FIP5	5	0.041413	0.32256	0.63912	0.94557	0.74703	0.99593
RAB12	5	0.011226	0.1477	0.9253	0.98814	0.88258	0.99593
RAB13	5	-0.047739	-0.48977	0.53788	0.92094	0.6243	0.99593
RAB14	5	-0.068034	-0.39778	0.39581	0.8818	0.69079	0.99593
RAB15	5	0.026611	0.3049	0.77957	0.96771	0.76045	0.99593
RAB17	5	0.04757	0.45152	0.58331	0.93385	0.65161	0.99593
RAB18	7	-0.092644	-0.36488	0.19499	0.77254	0.7152	0.99593
RAB19	5	-0.020749	-0.2622	0.76186	0.96427	0.79317	0.99593
RAB1A	7	-0.14269	-1.3169	0.059369	0.56531	0.18787	0.99593
RAB1B	5	-0.066918	-0.65513	0.40309	0.88318	0.51238	0.99593
RAB20	5	0.012992	0.13959	0.90753	0.98572	0.88898	0.99593
RAB21	4	0.093738	0.63803	0.30268	0.84313	0.52345	0.99593
RAB22A	4	0.037069	0.25672	0.70871	0.95922	0.7974	0.99593
RAB23	5	0.035192	0.30313	0.69616	0.95527	0.76179	0.99593
RAB24	5	0.029203	0.29145	0.75403	0.96345	0.77071	0.99593
RAB25	5	0.047237	0.43806	0.5868	0.9358	0.66134	0.99593
RAB26	5	-0.023913	-0.31561	0.73476	0.96155	0.7523	0.99593
RAB27A	4	0.043494	0.49662	0.65278	0.94883	0.61946	0.99593
RAB27B	5	-0.10509	-1.1714	0.21426	0.78625	0.24145	0.99593
RAB28	4	0.03223	0.24505	0.75169	0.96273	0.80642	0.99593
RAB2A	5	-0.13159	-0.72453	0.12879	0.70658	0.46874	0.99593
RAB2B	5	0.091381	0.91717	0.26425	0.82182	0.35905	0.99593
RAB30	5	0.041914	0.50419	0.63462	0.94557	0.61413	0.99593
RAB31	5	0.063986	0.67436	0.44441	0.89559	0.50008	0.99593
RAB32	5	0.099797	1.2492	0.21815	0.78891	0.2116	0.99593
RAB33A	5	0.087357	1.0019	0.28729	0.83513	0.3164	0.99593
RAB33B	5	0.035439	0.36778	0.69399	0.95484	0.71303	0.99593
RAB34	5	-0.096602	-1.1281	0.24892	0.8107	0.25926	0.99593
RAB35	5	0.13989	1.2591	0.075586	0.60686	0.20799	0.99593
RAB36	5	-0.083018	-1.0152	0.31212	0.84527	0.31001	0.99593
RAB37	5	0.059404	0.53992	0.48006	0.90595	0.58926	0.99593
RAB38	5	0.19957	1.3958	0.010552	0.26316	0.16277	0.99593
RAB39A	5	0.19234	1.0535	0.01344	0.30672	0.29213	0.99593
RAB39B	5	0.097728	1.2127	0.22853	0.79552	0.22525	0.99593
RAB3A	5	-0.031945	-0.30699	0.66472	0.95078	0.75885	0.99593
RAB3B	5	-0.012112	-0.11701	0.84289	0.97551	0.90685	0.99739
RAB3C	5	0.12843	0.65874	0.10374	0.66091	0.51006	0.99593
RAB3D	5	-0.051892	-0.57847	0.50528	0.91296	0.56295	0.99593
RAB3GAP1	5	-0.18213	-1.4931	0.045096	0.51229	0.13541	0.99593
RAB3GAP2	5	-0.074675	-0.83556	0.35422	0.86381	0.4034	0.99593
RAB3IL1	5	-0.072392	-0.75903	0.36793	0.87263	0.44783	0.99593
RAB3IP	8	0.012101	0.20145	0.88715	0.9826	0.84034	0.99593
RAB40A	3	0.039905	0.31906	0.7362	0.96226	0.74968	0.99593
RAB40AL	4	0.074565	0.66643	0.41864	0.88794	0.50514	0.99593
RAB40B	5	-0.061051	-0.65336	0.44146	0.89489	0.51352	0.99593
RAB40C	5	-0.088073	-1.0756	0.28729	0.83513	0.28209	0.99593
RAB41	5	0.04235	0.27115	0.6309	0.94557	0.78627	0.99593
RAB42	5	0.036221	0.38144	0.68705	0.95275	0.70288	0.99593
RAB43	5	-0.065521	-0.81481	0.4127	0.88558	0.41518	0.99593
RAB4A	5	-0.089535	-0.72182	0.27996	0.83094	0.4704	0.99593
RAB4B	5	-0.030497	-0.3038	0.67683	0.9517	0.76128	0.99593
RAB5A	5	0.0062379	0.03059	0.97523	0.99575	0.9756	0.99954
RAB5B	5	0.10997	1.0041	0.169	0.74492	0.31533	0.99593
RAB5C	5	0.074069	0.77675	0.37054	0.87449	0.43731	0.99593
RAB6A	13	-0.0015708	-0.021661	0.93641	0.9901	0.98272	0.99954
RAB6B	5	-0.14552	-2.2529	0.097579	0.65098	0.024266	0.99593
RAB6C	4	-0.015599	-0.13881	0.82078	0.97236	0.8896	0.99593
RAB7A	5	-0.086573	-0.69616	0.29512	0.83899	0.48633	0.99593
RAB7L1	6	0.065084	0.69983	0.3872	0.87725	0.48403	0.99593
RAB8A	5	0.018612	0.1946	0.85383	0.97756	0.8457	0.99593
RAB8B	5	0.0067424	0.053912	0.96923	0.99575	0.95701	0.99925
RAB9A	5	0.026411	0.32979	0.78157	0.96771	0.74156	0.99593
RAB9B	5	0.034438	0.38693	0.7041	0.95889	0.69881	0.99593
RABAC1	5	0.024049	0.27242	0.80307	0.97021	0.7853	0.99593
RABEP1	5	-0.0034748	-0.048428	0.92664	0.98851	0.96137	0.99925
RABEP2	5	-0.093011	-1.1991	0.26408	0.82182	0.23049	0.99593
RABEPK	5	-0.097135	-1.1177	0.24603	0.80839	0.26368	0.99593
RABGAP1	5	0.0056828	0.08778	0.98245	0.99752	0.93005	0.99925
RABGAP1L	15	0.013852	0.21877	0.80418	0.97045	0.82683	0.99593
RABGEF1	5	-0.0094241	-0.11879	0.86977	0.97961	0.90544	0.99739
RABGGTA	5	-0.053171	-0.63607	0.49667	0.90995	0.52473	0.99593
RABGGTB	5	-0.12305	-0.71415	0.15206	0.72994	0.47513	0.99593
RABIF	5	0.02856	0.26671	0.76019	0.96427	0.78969	0.99593
RABL2A	2	-0.28299	-1.0772	0.063423	0.57794	0.28141	0.99593
RABL2B	5	0.021988	0.31145	0.82267	0.97236	0.75546	0.99593
RABL3	5	-0.15251	-0.77742	0.085527	0.62806	0.43691	0.99593
RABL5	9	0.10574	1.3495	0.075975	0.60773	0.17717	0.99593
RABL6	5	0.09667	1.0332	0.23387	0.79837	0.30151	0.99593
RAC1	4	-0.20797	-1.7268	0.044763	0.51139	0.084199	0.99593
RAC2	5	0.02206	0.19719	0.82195	0.97236	0.84368	0.99593
RAC3	5	-0.01504	-0.20314	0.81534	0.97174	0.83903	0.99593
RACGAP1	5	-0.046824	-0.41987	0.54598	0.92227	0.67458	0.99593
RAD1	5	0.022947	0.21629	0.81406	0.97174	0.82876	0.99593
RAD17	5	-0.14273	-0.86397	0.10313	0.66091	0.38761	0.99593
RAD18	5	-0.053877	-0.50034	0.49145	0.90879	0.61683	0.99593
RAD21	5	-0.25	-1.6114	0.010052	0.25674	0.1071	0.99593
RAD21L1	5	0.12949	0.74989	0.10086	0.6574	0.45332	0.99593
RAD23A	5	-0.087785	-1.1713	0.28901	0.83639	0.24146	0.99593
RAD23B	5	-0.11495	-0.90031	0.17539	0.75352	0.36795	0.99593
RAD50	5	0.22918	1.4405	0.0037765	0.1488	0.14972	0.99593
RAD51	5	-0.072474	-0.74245	0.36743	0.87263	0.45781	0.99593
RAD51AP1	5	0.0023546	0.016	0.98373	0.9978	0.98723	0.99954
RAD51AP2	5	-0.11219	-1.12	0.18633	0.76267	0.26273	0.99593
RAD51B	5	0.13647	1.1479	0.083694	0.62474	0.25102	0.99593
RAD51C	6	-0.11927	-1.1583	0.12935	0.70679	0.24675	0.99593
RAD51D	5	0.036407	0.3304	0.68499	0.95251	0.7411	0.99593
RAD52	5	0.017212	0.1075	0.86455	0.9785	0.91439	0.99828
RAD54B	6	-0.085187	-0.54054	0.26352	0.82182	0.58883	0.99593
RAD54L	5	0.099325	0.91434	0.22043	0.7899	0.36054	0.99593
RAD54L2	5	0.17057	1.1755	0.030101	0.44609	0.23978	0.99593
RAD9A	5	0.093315	0.66602	0.25297	0.81223	0.5054	0.99593
RAD9B	5	0.079545	0.44019	0.33539	0.85441	0.6598	0.99593
RADIL	5	-0.077015	-0.63252	0.34222	0.85826	0.52705	0.99593
RAE1	5	0.011726	0.099747	0.92047	0.98763	0.92055	0.99879
RAET1E	5	0.061653	0.62745	0.46312	0.90125	0.53036	0.99593
RAET1G	3	0.12233	0.85525	0.23292	0.79837	0.39241	0.99593
RAET1L	2	0.059315	0.36179	0.66544	0.95078	0.71751	0.99593
RAF1	5	-0.21533	-1.5591	0.023048	0.39789	0.11896	0.99593
RAG1	5	0.016778	0.21135	0.86899	0.97961	0.83261	0.99593
RAG2	5	0.10219	1.1022	0.20582	0.78087	0.27037	0.99593
RAI1	5	-0.033182	-0.41959	0.65484	0.95025	0.67478	0.99593
RAI14	5	0.006511	0.066651	0.97184	0.99575	0.94686	0.99925
RAI2	5	0.085281	0.89022	0.30012	0.84202	0.37335	0.99593
RALA	5	-0.061957	-0.48701	0.43619	0.89382	0.62625	0.99593
RALB	5	-0.015842	-0.17472	0.80895	0.97121	0.8613	0.99593
RALBP1	5	-0.12835	-1.226	0.13629	0.71247	0.2202	0.99593
RALGAPA1	5	0.09563	1.0312	0.23975	0.80361	0.30243	0.99593
RALGAPA2	5	0.011866	0.10682	0.91886	0.98735	0.91493	0.99857
RALGAPB	5	0.11412	0.84896	0.15106	0.72903	0.39591	0.99593
RALGDS	5	-0.082584	-0.72973	0.31434	0.84527	0.46556	0.99593
RALGPS1	5	0.026251	0.18018	0.78329	0.96812	0.85701	0.99593
RALGPS2	5	-0.094101	-0.87654	0.25919	0.8192	0.38073	0.99593
RALY	5	0.024525	0.38811	0.79923	0.96984	0.69794	0.99593
RALYL	5	0.021784	0.21318	0.82423	0.97236	0.83118	0.99593
RAMP1	5	-0.052436	-0.58062	0.50178	0.91134	0.56149	0.99593
RAMP2	5	0.118	0.71376	0.13695	0.71292	0.47538	0.99593
RAMP3	5	0.0070922	0.073402	0.96507	0.99445	0.94149	0.99925
RAN	5	-1.1178	-4.0683	0	0	4.7362e-05	0.37053
RANBP1	5	-0.28525	-2.163	0.004443	0.1581	0.030539	0.99593
RANBP10	5	-0.10435	-1.1421	0.21659	0.78708	0.25343	0.99593
RANBP17	5	-0.062446	-0.56036	0.43247	0.89178	0.57524	0.99593
RANBP2	5	-0.21864	-1.8218	0.021104	0.38345	0.068486	0.99593
RANBP3	5	-0.18263	-1.8998	0.044874	0.51139	0.057463	0.99593
RANBP3L	5	-0.0071552	-0.058175	0.89026	0.98279	0.95361	0.99925
RANBP6	5	0.016332	0.1286	0.87421	0.98059	0.89767	0.9963
RANBP9	5	0.014217	0.23691	0.89498	0.98364	0.81272	0.99593
RANGAP1	5	-0.24624	-2.2335	0.011385	0.27929	0.025514	0.99593
RANGRF	5	0.096688	0.97547	0.23387	0.79837	0.32933	0.99593
RAP1A	5	-0.071813	-0.65236	0.37165	0.87469	0.51417	0.99593
RAP1B	9	-0.28753	-2.4949	0.00011107	0.011628	0.0126	0.99593
RAP1GAP	5	0.065907	0.66083	0.42797	0.88977	0.50872	0.99593
RAP1GAP2	5	-0.094423	-1.5903	0.25819	0.81809	0.11178	0.99593
RAP1GDS1	5	0.044701	0.32513	0.60896	0.9384	0.74509	0.99593
RAP2A	5	-0.098514	-1.0504	0.24009	0.8039	0.29354	0.99593
RAP2B	4	-0.036107	-0.28385	0.652	0.94869	0.77652	0.99593
RAP2C	5	0.098051	1.2526	0.22665	0.79391	0.21034	0.99593
RAPGEF1	5	-0.11833	-1.6819	0.16439	0.74099	0.092588	0.99593
RAPGEF2	5	-0.038678	-0.57541	0.61113	0.93979	0.56501	0.99593
RAPGEF3	5	0.037343	0.48773	0.67555	0.95145	0.62574	0.99593
RAPGEF4	5	-0.090882	-0.98303	0.27291	0.82594	0.32559	0.99593
RAPGEF5	5	0.11345	0.56122	0.15389	0.73268	0.57465	0.99593
RAPGEF6	5	0.055545	0.38158	0.51238	0.91321	0.70277	0.99593
RAPGEFL1	5	0.014309	0.16443	0.89392	0.98338	0.86939	0.99593
RAPH1	5	0.016153	0.11476	0.87554	0.98059	0.90863	0.99754
RAPSN	5	-0.0027397	-0.035539	0.9338	0.98989	0.97165	0.9994
RARA	5	-0.051217	-0.49625	0.51022	0.91321	0.61972	0.99593
RARB	5	0.088769	0.71512	0.27896	0.83075	0.47453	0.99593
RARG	5	0.028562	0.26963	0.76019	0.96427	0.78744	0.99593
RARRES1	5	0.032022	0.47414	0.72654	0.96007	0.6354	0.99593
RARRES2	5	0.065039	0.59747	0.43585	0.89345	0.55019	0.99593
RARRES3	5	0.18207	1.2432	0.019993	0.36961	0.21378	0.99593
RARS	5	-0.044526	-0.32352	0.5652	0.93028	0.7463	0.99593
RARS2	5	-0.0324	-0.19936	0.66084	0.95058	0.84198	0.99593
RASA1	5	-0.12927	-0.89473	0.13379	0.7102	0.37093	0.99593
RASA2	5	0.082658	0.96485	0.31573	0.84597	0.33462	0.99593
RASA3	5	0.054488	0.59443	0.52138	0.91624	0.55222	0.99593
RASA4	1	-0.18405	-0.67182	0.31262	0.84527	0.5017	0.99593
RASA4B	1	0.076524	0.33557	0.69682	0.95562	0.7372	0.99593
RASAL1	4	0.077615	0.69829	0.39976	0.88245	0.485	0.99593
RASAL2	5	-0.079837	-0.76717	0.32672	0.84953	0.44298	0.99593
RASAL3	5	-0.10654	-1.4061	0.20876	0.78411	0.15968	0.99593
RASD1	5	0.1039	1.2768	0.1981	0.77527	0.20169	0.99593
RASD2	5	-0.11149	-1.0619	0.18899	0.76523	0.2883	0.99593
RASEF	5	-0.011739	-0.18422	0.84666	0.97687	0.85384	0.99593
RASGEF1A	5	0.10859	0.94068	0.17533	0.75346	0.34687	0.99593
RASGEF1B	5	0.034555	0.3993	0.70293	0.95865	0.68967	0.99593
RASGEF1C	5	-0.02199	-0.40607	0.75114	0.9625	0.68469	0.99593
RASGRF1	5	0.028525	0.26869	0.76052	0.96427	0.78817	0.99593
RASGRF2	5	0.078624	0.74954	0.34105	0.85758	0.45353	0.99593
RASGRP1	5	0.0073806	0.084499	0.96229	0.99432	0.93266	0.99925
RASGRP2	5	-0.052381	-0.53187	0.50217	0.91168	0.59482	0.99593
RASGRP3	5	-0.41011	-2.3431	0.00011107	0.011628	0.019123	0.99593
RASGRP4	5	0.063502	0.63047	0.4478	0.89584	0.52838	0.99593
RASIP1	5	0.012419	0.19344	0.91347	0.98627	0.84661	0.99593
RASL10A	5	-0.011092	-0.1569	0.85233	0.97756	0.87532	0.99593
RASL10B	5	0.034817	0.38253	0.69988	0.95681	0.70207	0.99593
RASL11A	5	0.019895	0.26548	0.84133	0.97544	0.79064	0.99593
RASL11B	5	0.051612	0.45445	0.5481	0.92227	0.6495	0.99593
RASL12	5	0.029512	0.57761	0.75042	0.96226	0.56353	0.99593
RASSF1	5	0.11894	1.1995	0.13373	0.7102	0.23034	0.99593
RASSF2	5	0.012214	0.17825	0.91581	0.98673	0.85853	0.99593
RASSF3	5	0.0093525	0.085875	0.94285	0.99066	0.93157	0.99925
RASSF4	5	0.11607	1.3263	0.14334	0.71914	0.18475	0.99593
RASSF5	6	-0.010434	-0.18247	0.85599	0.97821	0.85522	0.99593
RASSF6	5	0.007922	0.079506	0.95707	0.99355	0.93663	0.99925
RASSF7	5	0.11187	1.4569	0.16128	0.73805	0.14515	0.99593
RASSF8	5	-0.08648	-0.85423	0.29573	0.83947	0.39298	0.99593
RASSF9	5	0.052632	0.30857	0.53876	0.92121	0.75765	0.99593
RAVER1	4	0.11589	1.1776	0.19255	0.77062	0.23897	0.99593
RAVER2	5	-0.10263	-0.69244	0.22415	0.79215	0.48866	0.99593
RAX	5	-0.05143	-0.82869	0.50866	0.91321	0.40728	0.99593
RAX2	5	0.0096979	0.12739	0.93924	0.99029	0.89863	0.99642
RB1	5	0.1704	1.0126	0.030323	0.44681	0.31125	0.99593
RB1CC1	5	0.095977	0.56783	0.23753	0.80049	0.57015	0.99593
RBAK	5	0.094899	0.53128	0.24397	0.80713	0.59522	0.99593
RBAK-RBAKDN	4	0.11796	0.75385	0.18538	0.76267	0.45094	0.99593
RBBP4	5	-0.20467	-2.1006	0.028213	0.42869	0.035672	0.99593
RBBP5	5	-0.1202	-0.97058	0.15995	0.73791	0.33176	0.99593
RBBP6	7	-0.28951	-2.039	0.00055537	0.044643	0.041454	0.99593
RBBP7	5	-0.052888	-0.38876	0.49883	0.91116	0.69745	0.99593
RBBP8	5	-0.17652	-1.5293	0.051483	0.53739	0.1262	0.99593
RBBP8NL	5	0.0068554	0.069558	0.96807	0.99526	0.94455	0.99925
RBBP9	5	-0.010771	-0.07197	0.8551	0.97796	0.94263	0.99925
RBCK1	5	0.14664	1.4029	0.063479	0.57815	0.16066	0.99593
RBFA	4	-0.083112	-1.0988	0.35694	0.86641	0.27187	0.99593
RBFOX1	5	0.06413	0.75218	0.44285	0.89526	0.45194	0.99593
RBFOX2	5	0.068912	0.80435	0.4057	0.88356	0.4212	0.99593
RBFOX3	5	0.041043	0.54797	0.64195	0.94653	0.58371	0.99593
RBKS	5	-0.069111	-0.75551	0.38804	0.87725	0.44994	0.99593
RBL1	5	-0.1636	-1.3993	0.068144	0.59275	0.16171	0.99593
RBL2	5	-0.033982	-0.38904	0.64906	0.94855	0.69725	0.99593
RBM10	5	-0.12205	-1.2009	0.15478	0.7337	0.22978	0.99593
RBM11	5	0.046817	0.37489	0.59097	0.93632	0.70774	0.99593
RBM12	5	-0.060018	-0.7066	0.4483	0.89618	0.47981	0.99593
RBM12B	5	-0.022186	-0.30092	0.75014	0.96226	0.76348	0.99593
RBM14	5	0.039872	0.33641	0.65284	0.94883	0.73656	0.99593
RBM15	5	0.090649	1.0085	0.2683	0.82328	0.31321	0.99593
RBM15B	5	0.0037279	0.048248	0.99661	0.99916	0.96152	0.99925
RBM17	4	-0.34801	-2.0916	0.0038876	0.15086	0.036477	0.99593
RBM18	5	0.10112	0.70111	0.21132	0.78554	0.48323	0.99593
RBM19	5	-0.0067081	-0.081316	0.89459	0.98364	0.93519	0.99925
RBM20	5	0.028312	0.28995	0.76263	0.96427	0.77185	0.99593
RBM22	5	-0.13973	-1.0804	0.10885	0.6694	0.27998	0.99593
RBM23	5	-0.14698	-1.6816	0.094191	0.64367	0.092639	0.99593
RBM24	5	0.03886	0.24545	0.66256	0.95078	0.80611	0.99593
RBM25	5	-0.27755	-2.3918	0.005276	0.17647	0.016765	0.99593
RBM26	5	-0.1081	-1.0182	0.20227	0.77847	0.3086	0.99593
RBM27	5	-0.14997	-1.4012	0.089914	0.63391	0.16116	0.99593
RBM28	5	0.07116	0.47157	0.39015	0.87725	0.63723	0.99593
RBM3	5	0.016129	0.1794	0.87587	0.98059	0.85763	0.99593
RBM33	5	-0.04859	-0.58318	0.53077	0.91748	0.55977	0.99593
RBM34	5	-0.078056	-0.51004	0.33583	0.85446	0.61003	0.99593
RBM38	5	-0.00031661	-0.0043769	0.95746	0.99355	0.99651	0.99973
RBM39	5	-0.26784	-1.7943	0.0064978	0.1973	0.072761	0.99593
RBM4	8	-0.13955	-1.966	0.04654	0.51889	0.049301	0.99593
RBM41	5	0.096627	0.79993	0.23403	0.79837	0.42375	0.99593
RBM42	5	-0.035139	-0.39557	0.64018	0.94557	0.69243	0.99593
RBM43	5	0.064366	0.62809	0.44119	0.89489	0.52994	0.99593
RBM44	5	0.031858	0.21992	0.7277	0.96007	0.82594	0.99593
RBM45	5	-0.046538	-0.49277	0.54832	0.92227	0.62217	0.99593
RBM46	5	0.21224	1.7776	0.0063868	0.19558	0.075475	0.99593
RBM47	5	-0.063518	-0.68387	0.42552	0.88977	0.49405	0.99593
RBM48	5	-0.15633	-1.0352	0.078752	0.61356	0.30059	0.99593
RBM4B	6	-0.1249	-1.1346	0.11463	0.68007	0.25654	0.99593
RBM5	5	-0.054333	-0.89455	0.48795	0.90868	0.37103	0.99593
RBM6	5	0.03324	0.47966	0.71426	0.95935	0.63147	0.99593
RBM7	5	0.070568	0.33809	0.39437	0.88052	0.7353	0.99593
RBM8A	5	-0.2718	-1.8035	0.0058869	0.18761	0.071315	0.99593
RBMS1	5	-0.04838	-0.27192	0.53277	0.91818	0.78568	0.99593
RBMS2	5	-0.13404	-1.1631	0.12285	0.69538	0.24479	0.99593
RBMS3	5	0.069687	0.67872	0.40037	0.88245	0.49731	0.99593
RBMX	6	-0.47687	-2.5888	0	0	0.0096315	0.99593
RBMX2	4	0.021319	0.24625	0.84888	0.97736	0.80549	0.99593
RBMXL1	3	-0.058251	-0.20073	0.54326	0.92227	0.84091	0.99593
RBMXL2	5	0.0093006	0.11486	0.94324	0.99067	0.90856	0.99754
RBMXL3	5	0.016644	0.13974	0.87065	0.97993	0.88887	0.99593
RBP1	5	0.0094691	0.13033	0.94163	0.99054	0.89631	0.99599
RBP2	5	-0.05885	-0.59382	0.45574	0.89929	0.55263	0.99593
RBP3	5	0.043854	0.55935	0.61713	0.94207	0.57592	0.99593
RBP4	5	0.010341	0.11316	0.93374	0.98989	0.90991	0.99773
RBP5	5	0.11391	1.4083	0.15189	0.72994	0.15905	0.99593
RBP7	5	0.022949	0.26688	0.81401	0.97174	0.78956	0.99593
RBPJ	4	0.0029487	0.037462	0.98095	0.99701	0.97012	0.9994
RBPJL	5	-0.13093	-1.3468	0.12985	0.70679	0.17805	0.99593
RBPMS	5	-0.11941	-0.80942	0.16139	0.73805	0.41828	0.99593
RBPMS2	5	-0.023375	-0.32426	0.73959	0.96226	0.74574	0.99593
RBX1	5	-0.034224	-0.33134	0.6469	0.94785	0.74039	0.99593
RC3H1	5	-0.092088	-0.92168	0.26791	0.82328	0.3567	0.99593
RC3H2	5	0.046759	0.39273	0.59164	0.93632	0.69452	0.99593
RCAN1	12	0.054625	0.75032	0.31023	0.84527	0.45306	0.99593
RCAN2	5	0.0811	0.8896	0.32556	0.84953	0.37368	0.99593
RCAN3	10	0.040671	0.47213	0.49933	0.91116	0.63683	0.99593
RCBTB1	5	0.096606	0.64891	0.23414	0.79837	0.51639	0.99593
RCBTB2	5	-0.069692	-0.56154	0.38437	0.87667	0.57443	0.99593
RCC1	5	0.01155	0.098734	0.92225	0.98763	0.92135	0.99879
RCC2	5	-0.11357	-1.5939	0.18088	0.75885	0.11095	0.99593
RCCD1	4	0.056114	0.69426	0.5532	0.9244	0.48752	0.99593
RCE1	5	-0.061287	-0.67567	0.44019	0.89454	0.49925	0.99593
RCHY1	7	0.015433	0.13212	0.86266	0.97849	0.89489	0.99593
RCL1	5	-0.018819	-0.14648	0.7803	0.96771	0.88354	0.99593
RCN1	5	0.005909	0.046692	0.97956	0.99644	0.96276	0.9994
RCN2	5	0.032524	0.26721	0.72087	0.96007	0.7893	0.99593
RCN3	5	-0.023993	-0.29342	0.73387	0.96109	0.7692	0.99593
RCOR1	4	-0.024313	-0.30259	0.74869	0.96226	0.7622	0.99593
RCOR2	5	-0.04081	-0.33145	0.59464	0.93673	0.74031	0.99593
RCOR3	5	0.062372	0.59541	0.45746	0.89965	0.55157	0.99593
RCSD1	5	0.016785	0.16975	0.86893	0.97961	0.86521	0.99593
RCVRN	5	0.10937	0.98937	0.17161	0.74764	0.32248	0.99593
RD3	5	0.10873	1.6213	0.17483	0.75281	0.10494	0.99593
RD3L	5	0.12822	1.214	0.10408	0.66091	0.22477	0.99593
RDH10	5	-0.10272	-1.0365	0.22348	0.7917	0.29996	0.99593
RDH11	4	-0.0015338	-0.032411	0.94424	0.99073	0.97414	0.99954
RDH12	5	0.092581	0.69427	0.25808	0.81809	0.48751	0.99593
RDH13	5	-0.074553	-0.71041	0.35477	0.86394	0.47745	0.99593
RDH14	5	-0.0077564	-0.088816	0.88526	0.98237	0.92923	0.99925
RDH16	5	-0.075943	-0.95062	0.34816	0.86237	0.3418	0.99593
RDH5	5	-0.12868	-1.3858	0.13545	0.71247	0.16581	0.99593
RDH8	5	0.0071204	0.069091	0.96485	0.99445	0.94492	0.99925
RDM1	5	-0.15552	-0.92371	0.080473	0.61792	0.35564	0.99593
RDX	18	0.030237	0.39537	0.51244	0.91321	0.69257	0.99593
REC8	5	0.027939	0.35112	0.76613	0.9647	0.7255	0.99593
RECK	5	0.10561	0.77689	0.1896	0.76523	0.43722	0.99593
RECQL	5	-0.0045439	-0.031293	0.91603	0.98673	0.97504	0.99954
RECQL5	5	-0.055797	-0.47273	0.47662	0.9046	0.63641	0.99593
REEP1	11	0.015943	0.25415	0.80929	0.97121	0.79938	0.99593
REEP2	5	-0.11562	-1.1503	0.17328	0.75048	0.25004	0.99593
