Gene	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
RAB17	0.92743	0.94352	0.93751	0.95955	0.98506	0.96979	0.92869	0.85179	0.97434	0.85071
RAB18	0.8807	0.89718	0.41586	0.82008	0.61657	0.81218	0.76746	0.50866	0.99708	0.77324
RAB19	0.84958	0.86781	0.69463	0.93422	0.97561	0.81882	0.96224	0.46688	0.17052	0.77945
RAB1A	0.76609	0.37037	0.37522	0.55591	0.92669	0.42862	0.55423	0.11079	0.47354	0.11805
RAB1B	0.60372	0.31525	0.50451	0.41742	0.80463	0.1534	0.88325	0.41964	0.14315	0.45924
RAB20	0.91414	0.6073	0.61543	0.94272	0.8013	0.80399	0.98857	0.78655	0.57574	0.68577
RAB21	0.79902	0.88282	0.61543	0.65963	0.80765	0.78067	0.83216	0.99849	0.98455	0.66764
RAB22A	0.77268	0.9675	0.50498	0.80357	0.90311	0.74004	0.95649	0.89969	0.87591	0.77741
RAB23	0.81045	0.8647	0.91828	0.39125	0.98973	0.57585	0.95341	0.89016	0.92109	0.89108
RAB24	0.85207	0.95051	0.9919	0.8921	0.99408	0.94609	0.96159	0.92278	0.94457	0.79323
RAB25	0.84591	0.70265	0.86694	0.98051	0.83826	0.69405	0.92985	0.99336	0.89705	0.78255
RAB26	0.97902	0.91721	0.91531	0.96551	0.97918	0.99391	0.95821	0.98194	0.81329	0.97322
RAB27A	0.53422	0.7284	0.34836	0.84636	0.69083	0.61778	0.94603	0.60985	0.44034	0.68596
RAB27B	0.91414	0.76511	0.99894	0.87295	0.82815	0.86366	0.77724	0.93732	0.77248000000000006	0.92232
RAB28	0.94536	0.9801	0.78191	0.95892	0.93317	0.87755	0.96107	0.99217	0.96026	0.85976
RAB2A	0.98293	0.31479	0.86587	0.55032	0.57389	0.65664	0.71124	0.93173	0.96123	0.83393
RAB2B	0.99278	0.90732	0.9713	0.76783	0.87048	0.98864	0.81075	0.96456	0.98377	0.91589
RAB30	0.77119	0.36207	0.60987	0.91156	0.48223	0.66917	0.94004	0.4544	0.98455	0.15703
RAB31	0.93813	0.1144	0.73886	0.67058	0.7453	0.19349	0.89693	0.41703	0.9062	0.73811
RAB32	0.76238	0.11466	0.56684	0.59689	0.66287	0.90997	0.77724	0.46031	0.76042	0.16315
RAB33A	0.15403	0.13366	0.52355	0.81408	0.6355	0.50392	0.82535	0.31712	0.044248	0.41254
RAB33B	0.89048	0.40255	0.97775	0.72867	0.99989	0.90968	0.9527	0.81895	0.95949	0.74793
RAB34	0.97413	0.81096	0.90061	0.81118	0.655	0.61079	0.8035	0.90939	0.81799	0.60571
RAB35	0.88902	0.75721	0.88737	0.80636	0.612	0.65537	0.61256	0.79548	0.98455	0.99994
RAB36	0.95824	0.48592	0.73495	0.39509	0.91613	0.85191	0.84328	0.83129	0.45712	0.89603
RAB37	0.99939	0.9801	0.85502	0.24419	0.86772	0.97068	0.90649	0.98324	0.5349	0.8737
RAB38	0.96883	0.16326	0.67282	0.96436	0.054492	0.6855	0.29843	0.13376	0.82565	0.28555
RAB39A	0.49693	0.26725	0.15962	0.80351	0.53489	0.97284	0.33806	0.25353	0.74733	0.13397
RAB39B	0.87824	0.41978	0.56003	0.98239	0.57095	0.80163	0.78744	0.36839	0.58419	0.14026
RAB3A	0.97421	0.98112	0.84766	0.65963	0.82819	0.9654	0.94813	0.60288	0.52286	0.70225
RAB3B	0.57452	0.85164	0.8432	0.82008	0.92654	0.7694	0.97713	0.95731	0.90977	0.95522
RAB3C	0.96281	0.59315	0.6203	0.77022	0.63673	0.56058	0.67238	0.057063	0.35495	0.61732
RAB3D	0.19258	0.99482	0.7582	0.99161	0.98998	0.97071	0.91349	0.91273	0.87121	0.97572
RAB3GAP1	0.77268	0.87168	0.58839	0.99484	0.90627	0.98931	0.51625	0.9956	0.96736	0.67818
RAB3GAP2	0.93708	0.9801	0.70497	0.99177	0.96562	0.79665	0.87019	0.99038	0.79396	0.85371
RAB3IL1	0.79054	0.68738	0.84934	0.67553	0.57515	0.98721	0.87577	0.83616	0.68835	0.96834
RAB3IP	0.98679	0.60378	0.90231	0.97178	0.89355	0.91319	0.98457	0.43182	0.98327	0.76471
RAB40A	0.9647	0.92038	0.91086	0.99075	0.8023	0.82678	0.95973	0.96288	0.49712	0.9474
RAB40AL	0.2497	0.90856	0.73749	0.42878	0.93317	0.34851	0.88487	0.55653	0.93734	0.41766
RAB40B	0.88852	0.74528	0.98849	0.7851	0.80924	0.8323	0.89677	0.94303	0.58148	0.77291
RAB40C	0.65077	0.94457	0.8787	0.8704	0.96725	0.84722	0.83034	0.96942	0.60772	0.95002
RAB41	0.74082	0.90904	0.84108	0.55181	0.95461	0.45171	0.93995	0.13359	0.77279	0.91526
RAB42	0.95824	0.76854	0.99933	0.9553	0.92679	0.96198	0.95062	0.88842	0.99955	0.89891
RAB43	0.79879	0.68456	0.76642	0.98809	0.98306	0.80415	0.88487	0.87586	0.7531	0.68599
RAB4A	0.72945	0.97165	0.95199	0.90592	0.67432	0.91992	0.82549	0.78003	0.98812	0.89287
RAB4B	0.95824	0.88496	0.79927	0.99219	0.80924	0.94673	0.94889	0.98134	0.99426	0.6085
RAB5A	0.74836	0.96911	0.98164	0.32288	0.97404	0.77308	0.99819	0.9986	0.81329	0.78863
RAB5B	0.75274	0.58401	0.94539	0.89461	0.88699	0.50714	0.74853	0.92959	0.68737	0.86656
RAB5C	0.94353	0.47874	0.88697	0.85653	0.97736	0.72847	0.8737	0.81084	0.77364	0.9875
RAB6A	0.50563	0.76493	0.90301	0.037106	0.31049	0.2472	0.99234	0.43954	0.30666	0.58568
RAB6B	0.73956	0.41978	0.99015	0.33492	0.90627	0.96585	0.66165	0.85159	0.97204	0.94717
RAB6C	0.88019	0.58726	0.6275	0.74207	0.89046	0.784	0.9732	0.54018	0.54575	0.76306
RAB7A	0.1837	0.0058997	0.060748	0.095238	0.037225	0.18721	0.83216	0.24437	0.17	0.096019
RAB7L1	0.94659	0.84786	0.85482	0.99574	0.78342	0.81571	0.87786	0.76309	0.90177	0.93868
RAB8A	0.97414	0.75061	0.347	0.64999	0.52425	0.99391	0.97948	0.90119	0.68979	0.97685
RAB8B	0.74147	0.73179	0.38763	0.63629	0.49882	0.58945	0.99813	0.83726	0.87151	0.76738
RAB9A	0.99712	0.33394	0.86201	0.83281	0.30418	0.78255	0.96533	0.94877	0.88881	0.95291
RAB9B	0.57103	0.044563	0.75989	0.82863	0.87059	0.53046	0.95546	0.43186	0.15824	0.090472
RABAC1	0.88288	0.93191	0.92054	0.9647	0.97637	0.68374	0.96898	0.98856	0.86452	0.93344
RABEP1	0.99114	0.024974	0.30383	0.24419	0.1967	0.50267	0.99033	0.36757	0.03598	0.65908
RABEP2	0.53501	0.76802	0.8937	0.72343	0.68682	0.86941	0.81638	0.92477	0.94397	0.70079
RABEPK	0.99007	0.81729	0.8979	0.59553	0.92499	0.96003	0.80252	0.70616	0.94167	0.72719
RABGAP1	0.4614	0.5774	0.14671	0.99484	0.27501	0.48045	0.99848	0.84493	0.9837	0.78224
RABGAP1L	0.87518	0.94307	0.9054	0.96956	0.94464	0.86949	0.96983	0.78386	0.99438	0.86757
RABGEF1	0.98238	0.69634	0.34836	0.65357	0.86088	0.90771	0.9831	0.57128	0.99307	0.65908
RABGGTA	0.24515	0.03006	0.50558	0.073593	0.81097	0.53681	0.91063	0.10661	0.18292	0.11087
RABGGTB	0.012618	0	0.15181	0.025974	0.90416	0.10137	0.73188	0.13622	0.51363	0.035165
RABIF	0.96451	0.99482	0.9767	0.8324	0.98506	0.83903	0.96224	0.80219	0.96664	0.9792
RABL2A	0.53508	0.35761	0.39317	0.24887	0.60693	0.5605	0.56292	0.45291	0.58968	0.43342
RABL2B	0.98772	0.96222	0.95288	0.86971	0.98833	0.97827	0.97264	0.95715	0.99536	0.87321
RABL3	0.6522	0.95148	0.90891	0.89461	0.82876	0.86638	0.62808	0.96778	0.84857	0.95139
RABL5	0.91341	0.72479	0.80907	0.64412	0.75069	0.89668	0.61128	0.55015	0.83047	0.79835
RABL6	0.99007	0.70141	0.59247	0.96578	0.34217	0.49658	0.79167	0.81458	0.9062	0.70079
RAC1	0.057018	0.035853	0.10506	0	0.045031	0.21653	0.51546	0.17823	0.28205	0.053346
RAC2	0.65267	0.90686	0.89848	0.80357	0.86991	0.84811	0.97223	0.61493	0.26789	0.5033
RAC3	0.70899	0.71819	0.9122	0.98239	0.74065	0.9932	0.97091	0.99092	0.92147	0.96373
RACGAP1	0.63346	0.01039	0.0097629	0.23352	0.022124	0.13785	0.91671	0.043022	0.65971	0.29916
RAD1	0.041026	0.5178	0.83699	0.6007	0.70494	0.61273	0.97091	0.59562	0.68021	0.39424
RAD17	0.012723	0.021396	0.092949	0.10407	0.98275	0.94823	0.67238	0.046701	0.1068	0
RAD18	0.96455	0.9525	0.81183	0.1656	0.68817	0.56393	0.90876	0.74721	0.89314	0.98107
RAD21	0	0.082278	0.0018762	0.14215	0.079503	0.031773	0.25331	0.0032573	0.0081699	0.0081037
RAD21L1	0.988	0.25919	0.61543	0.9266	0.10175	0.41062	0.66871	0.15259	0.68572	0.58852
RAD23A	0.63359	0.99124	0.85769	0.82983	0.99062	0.602	0.83034	0.62176	0.98455	0.67122
RAD23B	0.80802	0.81096	0.76671	0.69211	0.91613	0.87755	0.75969	0.94782	0.6795	0.80039
RAD50	0.25177	0.41562	0.37596	0.54848	0.91704	0.30269	0.16534	0.90563	0.99426	0.66258
RAD51	0.025948	0	0.047431	0.068249	0.20821	0.016827	0.87573	0.071986	0.56755	0
RAD51AP1	0.85856	0.90047	0.50498	0.72786	0.50757	0.17595	0.99819	0.51669	0.97502	0.045363
RAD51AP2	0.80565	0.94457	0.99765	0.99614	0.73512	0.69191	0.76292	0.90967	0.89291	0.96799
RAD51B	0.96281	0.93364	0.90546	0.92665	0.30418	0.91479	0.62614	0.96577	0.97006	0.93344
RAD51C	0.0038168	0.036574	0.033623	0.055205	0.41349	0.076419	0.71124	0.16657	0.7569	0.1355
RAD51D	0.82025	0.96221	0.70042	0.48816	0.85009	0.61769	0.95057	0.97291	0.53804	0.94558
RAD52	0.92081	0.91347	0.56676	0.99219	0.91704	0.9968	0.98371	0.95602	0.54671	0.81781
RAD54B	0.83561	0.38796	0.86343	0.85801	0.95635	0.48357	0.81117	0.99933	0.98766	0.69701
RAD54L	0.98418	0.57981	0.071366	0.95478	0.51141	0.76008	0.77954	0.52206	0.68228	0.71193
RAD54L2	0.77188	0.84942	0.8103	0.96436	0.97781	0.96527	0.46135	0.97175	0.73057	0.95131
RAD9A	0.87887	0.9572	0.63669	0.87894	0.51078	0.96707	0.80252	0.88127	0.95229	0.83068
RAD9B	0.25464	0.66788	0.91602	0.71165	0.83883	0.68777	0.85109	0.87489	0.60461	0.66332
RADIL	0.86731	0.94515	0.42186	0.96372	0.85669	0.63619	0.85978	0.84555	0.39681	0.84553
RAE1	0.33525	0.14683	0	0.6508	0.612	0.12119	0.99033	0.0062696	0.0019011	0
RAET1E	0.81428	0.24468	0.29603	0.1957	0.74196	0.73628	0.90144	0.10462	0.69708	0.19743
RAET1G	0.91099	0.87591	0.95959	0.94382	0.8099	0.88867	0.79428	0.48404	0.92638	0.9474
RAET1L	0.988	0.93259	0.3639	0.99075	0.92008	0.89788	0.94834	0.78585	0.97683	0.54357
RAF1	0.94842	0.58582	0.91226	0.80211	0.22316	0.84294	0.38439	0.90388	0.97981	0.93951
RAG1	0.96455	0.904	0.86993	0.9218	0.9696	0.56074	0.98387	0.88626	0.99173	0.76862
RAG2	0.96149	0.92251	0.74687	0.82624	0.89244	0.6886	0.77179	0.92783	0.99537	0.96799
RAI1	0.60817	0.73019	0.44391	0.80366	0.97958	0.63689	0.94492	0.9828	0.9296	0.86386
RAI14	0.57291	0.84996	0.77665	0.45695	0.98471	0.9626	0.99819	0.96456	0.21342	0.66258
RAI2	0.021645	0.0058997	0.18924	0.93079	0.612	0.34721	0.83147	0.011611	0.042506	0.15366
RALA	0.8477	0.67289	0.82875	0.90565	0.66563	0.86118	0.89455	0.9538	0.91918	0.99944
RALB	0.94369	0.81878	0.56622	0.97978	0.86715	0.60498	0.96941	0.77217	0.95082	0.85838
RALBP1	0.81752	0.73019	0.90231	0.79063	0.90611	0.63267	0.71686	0.75744	0.66165	0.47795
RALGAPA1	0.99552	0.84933	0.93308	0.92849	0.96332	0.80051	0.79397	0.79714	0.94277	0.40756
RALGAPA2	0.8062	0.68112	0.61393	0.94123	0.99025	0.69742	0.99001	0.96776	0.8184	0.87054
RALGAPB	0.92242	0.035054	0.89848	0.90372	0.68799	0.2504	0.7293	0.4652	0.37545	0.56134
RALGDS	0.80812	0.79806	0.98765	0.53342	0.93317	0.89521	0.84351	0.9703	0.94066	0.98609
RALGPS1	0.70768	0.65972	0.44688	0.98426	0.89244	0.72566	0.96533	0.9539	0.97638	0.78824
RALGPS2	0.57413	0.86697	0.97257	0.73672	0.82942	0.82678	0.81199	0.95767	0.98455	0.99552
RALY	0.84227	0.90923	0.94539	0.84151	0.96155	0.96707	0.96711	0.88563	0.85366	0.84471
RALYL	0.97293	0.47031	0.38175	0.75234	0.94302	0.98691	0.97348	0.20335	0.97058	0.9028
RAMP1	0.60679	0.93259	0.93343	0.65888	0.93007	0.82937	0.91228	0.82272	0.7231	0.7646
RAMP2	0.79964	0.24306	0.73569	0.56724	0.8503	0.48701	0.71254	0.20977	0.24134	0.14652
RAMP3	0.63061	0.99609	0.89504	0.96396	0.63117	0.96707	0.99795	0.85179	0.99594	0.78232
RAN	0	0	0	0	0	0	0	0	0	0
RANBP1	0.54964	0.99633	0.19944	0.92242	0.80005	0.41401	0.14799	0.51746	0.66001	0.34708
RANBP10	0.94258	0.96085	0.86377	0.92307	0.92086	0.97466	0.77951	0.94608	0.97255	0.76025
RANBP17	0.65042	0.048027	0.66974	0.95955	0.70494	0.56058	0.894	0.75371	0.75035	0.45952
RANBP2	0.15174	0.30259	0.013228	0.34936	0.073976	0.29121	0.37263	0.17224	0.11541	0.10335
RANBP3	0.93833	0.95776	0.80177	0.99648	0.85012	0.73487	0.51451	0.92918	0.85187	0.75566
RANBP3L	0.97788	0.88639	0.92151	0.92534	0.99408	0.80346	0.98476	0.98642	0.99594	0.97198
RANBP6	0.22424	0.63508	0.85769	0.94123	0.32241	0.21433	0.98387	0.90491	0.97525	0.70991
RANBP9	0.63432	0.43242	0.82744	0.96064	0.59236	0.75248	0.9866	0.83067	0.94522	0.73384
RANGAP1	0.017897	0.0040984	0	0.16483	0.12451	0	0.26534	0	0	0
RANGRF	0.64319	0.5563	0.67934	0.64992	0.92367	0.86364	0.79167	0.62177	0.8406	0.72315
RAP1A	0.88211	0.80715	0.92484	0.98809	0.91851	0.92914	0.87673	0.81887	0.92642	0.95762
RAP1B	0.0038168	0.41279	0	0	0.20571	0.075824	0.033333	0.13406	0.16249	0.029748
RAP1GAP	0.64745	0.036574	0.61543	0.80345	0.98695	0.93445	0.89028	0.91408	0.55666	0.67223
RAP1GAP2	0.19158	0.88496	0.8432	0.77714	0.9282	0.90731	0.81176	0.63788	0.4809	0.30054
RAP1GDS1	0.82152	0.9744	0.84726	0.53785	0.93038	0.83155	0.93393	0.98293	0.98525	0.94176
RAP2A	0.97909	0.88998	0.99894	0.87623	0.99221	0.90659	0.80048	0.98287	0.92642	0.88934
RAP2B	0.5849	0.92889	0.98915	0.34662	0.95121	0.57443	0.94723	0.83024	0.98455	0.76417
RAP2C	0.66541	0.20564	0.97501	0.86632	0.85669	0.81141	0.78654	0.61863	0.98158	0.75394
RAPGEF1	0.8074	0.79537	0.96707	0.22857	0.45577	0.78946	0.74833	0.81871	0.99961	0.79896
RAPGEF2	0.64867	0.9574	0.82442	0.52325	0.99408	0.98888	0.93483	0.95368	0.94218	0.96544
RAPGEF3	0.63974	0.69984	0.9722	0.88021	0.91072	0.52098	0.94862	0.95003	0.39667	0.5948
RAPGEF4	0.93107	0.89077	0.91474	0.69771	0.97404	0.94663	0.82093	0.99652	0.95587	0.91228
RAPGEF5	0.41897	0.86138	0.32784	0.28611	0.93461	0.76109	0.73314	0.70968	0.067044	0.16488
RAPGEF6	0.82085	0.96107	0.91878	0.53008	0.9108	0.99484	0.91399	0.61821	0.9857	0.66258
RAPGEFL1	0.49907	0.93758	0.96068	0.6826	0.93722	0.673	0.98642	0.98178	0.94897	0.75895
RAPH1	0.65231	0.99849	0.84044	0.33286	0.89853	0.87448	0.98387	0.99837	0.86481	0.82227
RAPSN	0.98292	0.70726	0.56421	0.92098	0.70494	0.40681	0.99169	0.96078	0.88901	0.9543
RARA	0.72229	0.76493	0.89647	0.69771	0.90047	0.90992	0.91399	0.99849	0.98804	0.9645
RARB	0.29535	0.015606	0.42853	0.89686	0.28462	0.27845	0.82026	0.55263	0.12239	0.75781
RARG	0.67976	0.61138	0.95431	0.69623	0.89244	0.91552	0.96224	0.97728	0.99251	0.99425
RARRES1	0.70229	0.96681	0.8687	0.96436	0.87786	0.99005	0.95713	0.85638	0.98377	0.86656
RARRES2	0.7946	0.15317	0.84146	0.18534	0.35188	0.44156	0.8941	0.50946	0.14236	0.57029
RARRES3	0.72705	0.94482	0.8432	0.99484	0.98506	0.094967	0.39362	0.69333	0.84655	0.81505
RARS	0.044335	0.0093085	0.17524	0.60878	0.65939	0.97194	0.92287	0.049951	0.022973	0.070191
RARS2	0.54558	0.1773	0.73527	0.76388	0.91755	0.38806	0.94723	0.41741	0.10518	0.827
RASA1	0.5377	0.89832	0.79403	0.76759	0.90416	0.96701	0.71312	0.9822	0.77429	0.86897
RASA2	0.90647	0.028455	0.87778	0.98239	0.26695	0.058968	0.84176	0.1876	0.41119	0.53153
RASA3	0.46012	0.20962	0.90891	0.76189	0.55021	0.11092	0.9161	0.18753	0.16624	0.079933
RASA4	0.71408	0.49698	0.4343	0.8718	0.67996	0.65048	0.83872	0.62728	0.68572	0.50967
RASA4B	0.88461	0.5837	0.70081	0.85174	0.78537	0.89171	0.95192	0.89162	0.9685	0.86582
RASAL1	0.79883	0.50237	0.96533	0.79711	0.87959	0.96916	0.88059	0.62493	0.90216	0.74892
RASAL2	0.95824	0.88772	0.97403	0.87456	0.99292	0.97827	0.85109	0.93479	0.9929	0.70991
RASAL3	0.95114	0.87765	0.94665	0.89184	0.94555	0.83155	0.77562	0.94254	0.91437	0.96834
RASD1	0.53141	0.43144	0.39967	0.25818	0.87959	0.45602	0.76918	0.70616	0.046205	0.58442
RASD2	0.89395	0.82141	0.61489	0.97853	0.92499	0.99662	0.76434	0.38704	0.74405	0.79483
RASEF	0.4614	0.69484	0.50366	0.93984	0.84581	0.8132	0.97742	0.96426	0.89326	0.71375
RASGEF1A	0.73215	0.99849	0.82072	0.99177	0.77525	0.73664	0.75739	0.89134	0.92232	0.94634
RASGEF1B	0.17899	0.68738	0.77244	0.91797	0.99292	0.9676	0.95534	0.84392	0.82463	0.8945
RASGEF1C	0.85915	0.68732	0.92551	0.89962	0.90836	0.98267	0.96056	0.9665	0.95082	0.9348
RASGRF1	0.59811	0.79806	0.70095	0.19567	0.7426	0.46541	0.96224	0.75371	0.87121	0.34903
RASGRF2	0.8062	0.63384	0.95508	0.93912	0.98471	0.68563	0.85583	0.88163	0.59093	0.95025
RASGRP1	0.21768	0.72448	0.85769	0.9032	0.655	0.89229	0.99795	0.95689	0.50955	0.23555
RASGRP2	0.62092	0.91734	0.71347	0.7148	0.8409	0.86258	0.91228	0.92862	0.59863	0.98008
RASGRP3	0.06082	0.0058997	0	0.96772	0.48638	0.069767	0.0056497	0	0.053022	0.010671
RASGRP4	0.85388	0.71239	0.97501	0.99411	0.95935	0.97523	0.89799	0.98564	0.92522	0.82207
RASIP1	0.99587	0.73235	0.72119	0.96578	0.7926	0.86364	0.98877	0.96577	0.92642	0.99419
RASL10A	0.92522	0.51599	0.78348	0.42883	0.90258	0.84898	0.97911	0.12727	0.83603	0.67632
RASL10B	0.54743	0.84647	0.91412	0.9225	0.96417	0.95928	0.95445	0.90885	0.589	0.91314
RASL11A	0.76825	0.93943	0.97844	0.94379	0.99292	0.94574	0.97714	0.98948	0.8184	0.90281
RASL11B	0.77188	0.63155	0.59962	0.80428	0.59056	0.84883	0.91671	0.81043	0.82918	0.7646
RASL12	0.85564	0.36054	0.91587	0.95879	0.99865	0.94663	0.96056	0.84748	0.97204	0.95153
RASSF1	0.43094	0.92295	0.63669	0.61111	0.87405	0.75929	0.7116	0.54518	0.70103	0.70991
RASSF2	0.91414	0.94515	0.99838	0.36396	0.87786	0.88681	0.98879	0.77819	0.88158	0.71375
RASSF3	0.95188	0.13859	0.86993	0.42565	0.75073	0.97937	0.99442	0.96603000000000006	0.81065	0.97316
RASSF4	0.89296	0.8054	0.99054	0.98669	0.99472	0.91552	0.71764	0.88127	0.98377	0.80693
RASSF5	0.82904	0.95077	0.88647	0.76442	0.97403	0.34945	0.97911	0.49376	0.91448	0.78718
RASSF6	0.90957	0.99242	0.87158	0.96757	0.91731	0.92301	0.9965	0.87051	0.87047	0.97859
RASSF7	0.99872	0.85944	0.52538	0.81118	0.82115	0.52916	0.73664	0.96397	0.51002	0.97869
RASSF8	0.9946	0.98829	0.86356	0.89288	0.87786	0.72799	0.83216	0.97835	0.77032	0.94049
RASSF9	0.88336	0.98684	0.88327	0.81623	0.89379	0.6923	0.91671	0.91096	0.98913	0.5948
RAVER1	0.28906	0.33283	0.68524	0.43726	0.8345	0.919	0.76501	0.7594	0.70523	0.73495
RAVER2	0.86244	0.7677	0.68932	0.61804	0.90416	0.66959	0.78555	0.8874	0.93734	0.96762
RAX	0.87985	0.98776	0.78348	0.83182	0.84581	0.8688	0.91349	0.44546	0.55656	0.35434
RAX2	0.83024	0.83021	0.45287	0.63341	0.99119	0.95348	0.99389	0.85264	0.8574	0.95131
RB1	0.41309	0.69257	0.38404	0.18534	0.091014	0.95406	0.46351	0.83116	0.79857	0.41264
RB1CC1	0.56493	0.45193	0.98765	0.62475	0.81537	0.82192	0.79303	0.81272	0.98832	0.8444
RBAK	0.87515	0.64569	0.80907	0.98671	0.95867	0.53139	0.79629	0.18651	0.43455	0.4144
RBAK-RBAKDN	0.97685	0.90422	0.97977	0.89784	0.98525	0.77299	0.76031	0.99281	0.67378	0.92555
RBBP4	0.046948	0.0058997	0.0018762	0.22851	0.28884	0.11091	0.42683	0	0.018519	0
RBBP5	0.097065	0.041133	0.0018762	0.44407	0.13524	0.15092	0.73807	0	0.0019011	0
RBBP6	0.05279	0	0.0018762	0.0033898	0	0	0.052632	0.031034	0.073462	0.0037523
RBBP7	0.25706	0.24781	0.83911	0.61028	0.57998	0.8126	0.91117	0.79642	0.98804	0.78255
RBBP8	0.29556	0.041133	0.0018762	0.19667	0.10326	0.14596	0.53815	0.043388	0.16561	0.066489
RBBP8NL	0.87879	0.72457	0.91479	0.87766	0.90836	0.65732	0.99813	0.90945	0.76405	0.8131
RBBP9	0.30566	0.8423	0.60072	0.86123	0.95474	0.86392	0.97948	0.94472	0.80441	0.54592
RBCK1	0.95824	0.56407	0.5514	0.92206	0.87959	0.93164	0.57449	0.20983	0.46969	0.64363
RBFA	0.67844	0.65046	0.86824	0.77019	0.91974	0.92191	0.8665	0.9212	0.91458	0.97148
RBFOX1	0.94552	0.98455	0.9596	0.92849	0.88627	0.86682	0.89617	0.9538	0.98368	0.9211
RBFOX2	0.94983	0.20946	0.85284	0.13237	0.68447	0.85922	0.8839	0.46392	0.094675	0.58064
RBFOX3	0.7155	0.64277	0.96673	0.85589	0.84581	0.99372	0.94313	0.99216	0.98804	0.95871
RBKS	0.79902	0.98237	0.92338	0.98465	0.97736	0.86364	0.87919	0.95874	0.83634	0.89891
RBL1	0.71655	0.62394	0.70339	0.60508	0.87726	0.95237	0.57754	0.78585	0.93264	0.77806
RBL2	0.3436	0.1095	0.38861	0.6007	0.96355	0.9654	0.94433	0.98902	0.96549	0.66285
RBM10	0.68673	0.083737	0.64696	0.56622	0.81178	0.27642	0.73456	0.99199	0.94457	0.92918
RBM11	0.98172	0.083218	0.40914	0.054313	0.26798	0.11092	0.93047	0.20796	0.33092	0
RBM12	0.988	0.71988	0.041068	0.80391	0.67996	0.92726	0.89871	0.85692	0.82513	0.72422
RBM12B	0.83455	0.61526	0.94601	0.9266	0.82238	0.82053	0.96056	0.97525	0.89978	0.84761
RBM14	0.11466	0	0.48757	0.4765	0.022124	0.023207	0.94487	0	0.030848	0
RBM15	0.93084	0.40668	0.55482	0.2923	0.93353	0.5511	0.81345	0.9899	0.81163	0.95003
RBM15B	0.85238	0.88998	0.99392	0.97042	0.92499	0.99273	0.99911	0.97888	0.98649	0.8047
RBM17	0.025948	0.013514	0	0.30371	0.016575	0.0090361	0.10914	0.0032573	0.0067797	0
RBM18	0.5377	0.21134	0.1747	0.96578	0.090173	0.88632	0.77558	0.47345	0.97638	0.89578
RBM19	0.86534	0.3395	0.62688	0.6785	0.38341	0.706	0.98574	0.37145	0.40516	0.23415
RBM20	0.72221	0.91734	0.64384	0.97042	0.82574	0.77224	0.96306	0.48108	0.39695	0.58628
RBM22	0.60642	0.0070522	0.0018762	0.18305	0.079503	0.03864	0.68034	0	0.0019011	0.030752
RBM23	0.80583	0.90753	0.49015	0.91439	0.64041	0.90122	0.65624	0.49375	0.86854	0.8133
RBM24	0.56069	0.78766	0.8496	0.8861	0.81097	0.65146	0.94746	0.934	0.80286	0.89447
RBM25	0.3808	0.0070522	0.010855	0.31407	0.057183	0.041429	0.16699	0	0.017341	0.010671
RBM26	0.96557	0.78978	0.80103	0.78073	0.93558	0.88898	0.77152	0.96456	0.94832	0.98253
RBM27	0.99593	0.82193	0.89759	0.9266	0.23008	0.81208	0.64099	0.94518	0.72863	0.92902
RBM28	0.85407	0.63627	0.54395	0.129	0.90413	0.66154	0.87911	0.50976	0.61891	0.47821
RBM3	0.75397	0.68776	0.6301	0.82628	0.78583	0.72705	0.98412	0.7317	0.75861	0.53749
RBM33	0.81245	0.79085	0.21916	0.53028	0.99933	0.91804	0.9161	0.97702	0.9945	0.94222
RBM34	0.81752	0.91538	0.9507	0.8921	0.39489	0.90997	0.85684	0.97559	0.96327	0.72107
RBM38	0.67625	0.9231	0.89362	0.94625	0.87676	0.82073	0.99514	0.54028	0.44161	0.2963
RBM39	0	0	0	0	0.0034965	0.016827	0.18909	0	0	0
RBM4	0.24789	0.37955	0.92472	0.91439	0.66237	0.9808	0.519	0.72461	0.53153	0.87038
RBM41	0.72913	0.13053	0.61286	0.6402	0.59709	0.17507	0.79167	0.028037	0.87972	0.37185
RBM42	0.77167	0.32267	0.17145	0.80892	0.5523	0.1534	0.94095	0.096724	0.21342	0.13183
RBM43	0.88862	0.47332	0.91288	0.52325	0.79709	0.94059	0.8956	0.12398	0.98377	0.72864
RBM44	0.63955	0.89832	0.82442	0.96471	0.95284	0.9831	0.95751	0.67467	0.98254	0.93344
RBM45	0.84658	0.97682	0.91996	0.73291	0.9696	0.94041	0.91671	0.96456	0.89893	0.95131
RBM46	0.95339	0.12816	0.20781	0.75218	0.55742	0.38696	0.23126	0.76592	0.29515	0.95703
RBM47	0.1293	0.50573	0.78947	0.56637	0.80052	0.83794	0.89028	0.64396	0.97019	0.62459
RBM48	0.40449	0.03418	0.14671	0.12431	0.45858	0.53046	0.61535	0.19417	0.47146	0.44156
RBM4B	0.71655	0.53667	0.97689	0.41897	0.9026	0.38726	0.68694	0.90932	0.77364	0.95153
RBM5	0.9384	0.98691	0.84766	0.58399	0.91804	0.7694	0.90876	0.96751	0.4707	0.98668
RBM6	0.9778	0.65018	0.96181	0.63089	0.8409	0.71949	0.95668	0.97702	0.99838	0.7883
RBM7	0.72338	0.19453	0.99189	0.89199	0.76875	0.9968	0.88122	0.87586	0.89998	0.99466
