Gene	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
TFB2M	0.19124	0.04265	0.65701	0.52416	0.73731	0.18495	0.79819	0.11143	0.16125	0.19692
TFCP2	0.98457	0.98555	0.968	0.93257	0.93672	0.93697	0.84425	0.92333	0.93499	0.99734
TFCP2L1	0.96543	0.83835	0.94786	0.98877	0.87993	0.90178	0.91916	0.99302	0.92879	0.97009
TFDP1	0.62285	0.046968	0.58895	0.33658	0.003268	0.58268	0.70679	0.15718	0.15108	0.52247
TFDP2	0.54714	0.47188	0.91868	0.83186	0.98893	0.34818	0.97849	0.98342	0.98622	0.73106
TFDP3	0.30253	0.46	0.54856	0.92402	0.9164	0.57154	0.73933	0.33357	0.60636	0.59331
TFE3	0.9666	0.93212	0.78239	0.7226	0.80118	0.99798	0.87657	0.97628	0.98915	0.98704
TFEB	0.99944	0.98857	0.92342	0.81216	0.27267	0.36761	0.92227	0.50726	0.84921	0.74258
TFEC	0.93471	0.68246	0.70613	0.79021	0.97811	0.92051	0.84202	0.84014	0.92265	0.90532
TFF1	0.60537	0.35152	0.50353	0.86065	0.56016	0.097786	0.77903	0.34985	0.28269	0.46423
TFF2	0.51289	0.61926	0.36193	0.56474	0.64771	0.47479	0.98279	0.57806	0.6013	0.25182
TFF3	0.64212	0.97623	0.85066	0.75147	0.99258	0.70993	0.55778	0.45145	0.21613	0.72774
TFG	0.94239	0.7959	0.9878	0.98495	0.95611	0.96732	0.95922	0.9592	0.77129	0.99866
TFIP11	0.17751	0.12384	0.015337	0.45709	0.076167	0.33104	0.96984	0.0062016	0.022606	0.025522
TFPI	0.79838	0.73554	0.58194	0.62364	0.38089	0.41746	0.86751	0.96948	0.83284	0.45508
TFPI2	0.66077	0.93174	0.71409	0.43339	0.94356	0.91317	0.97756	0.64454	0.47645	0.59927
TFPT	0.77226	0.83055	0.91662	0.87856	0.55384	0.89693	0.72135	0.66825	0.91769	0.65096
TFR2	0.64904	0.943	0.51768	0.59333	0.96803	0.99883	0.91986	0.88505	0.99027	0.79998
TFRC	0.002924	0.020806	0.35831	0.80144	0.91003	0.89238	0.95134	0.045908	0.10167	0.0032949
TG	0.88473	0.94785	0.41698	0.38156	0.99865	0.86346	0.94066	0.84414	0.5772	0.65268
TGDS	0.89233	0.3167	0.45641	0.44375	0.47526	0.28625	0.95893	0.29841	0.7862	0.50375
TGFA	0.29089	0.49895	0.70996	0.80144	0.71537	0.66061	0.46307	0.60166	0.60621	0.41001
TGFB1	0.85207	0.28261	0.1196	0.75173	0.46839	0.92844	0.83498000000000006	0.89486	0.79603	0.78796
TGFB1I1	0.88045	0.76948	0.96147	0.49275	0.95295	0.9692	0.8094	0.99669	0.97558	0.87665
TGFB2	0.71185	0.89384	0.99866	0.92402	0.95124	0.99265	0.97236	0.94469	0.87625	0.83082
TGFB3	0.97159	0.98517	0.8937	0.90165	0.93061	0.99994	0.6574	0.89486	0.97829	0.99728000000000006
TGFBI	0.70976	0.68246	0.9656	0.7695	0.81847	0.99284	0.98279	0.86079	0.97718	0.45927
TGFBR1	0.94173	0.75096	0.58761	0.98763	0.82027	0.96117	0.61519	0.95959	0.65444	0.92401
TGFBR2	0.48549	0.33049	0.16896	0.72673	0.74485	0.42791	0.91116	0.84863	0.56036	0.69328
TGFBR3	0.97116	0.72361	0.93804	0.9366	0.7912	0.85568	0.91748	0.9519	0.90728	0.83325
TGFBR3L	0.89277	0.99625	0.57192	0.87794	0.99626	0.94499	0.92508	0.99208	0.80423	0.86956
TGFBRAP1	0.85487	0.91078	0.65239	0.49543	0.81847	0.88285	0.9517	0.83292	0.79426	0.75228
TGIF1	0.90472	0.2982	0.66115	0.95273	0.59674	0.56517	0.71247	0.50012	0.37618	0.7607
TGIF2	0.93677	0.24832	0.77532	0.94976	0.98007	0.4574	0.95968	0.38775	0.71328	0.77478
TGIF2-C20orf24	0.29732	0.73912	0.90093	0.91811	0.93689	0.81159	0.95078	0.98854	0.84283	0.95491
TGIF2LX	0.85227	0.56705	0.94922	0.98114	0.98893	0.6698	0.84778	0.89085	0.82996	0.15777
TGIF2LY	0.59264	0.84668	0.73096	0.69682	0.99265	0.88932	0.93673	0.60089	0.99436	0.69118
TGM1	0.92133	0.8767	0.91781	0.86493	0.91018	0.85473	0.80585	0.76523	0.83625	0.30459
TGM2	0.60433	0.67679	0.89703	0.99298	0.8381	0.9218	0.95993	0.61465	0.95082	0.50023
TGM3	0.24676	0.90033	0.38756	0.99755	0.73041	0.65604	0.95078	0.62803	0.58591	0.71288
TGM4	0.7765	0.92407	0.80905	0.80458	0.97499	0.9882	0.94678	0.69057	0.54816	0.6661
TGM5	0.49234	0.47151	0.66667	0.43094	0.91224	0.86803	0.95388	0.75736	0.69708	0.79876
TGM6	0.47627	0.33934	0.32575	0.96935	0.93672	0.80778	0.88977	0.14713	0.032374	0.41573
TGM7	0.67203	0.96688	0.91905	0.85625	0.98558	0.94205	0.88445	0.9592	0.87275	0.96608
TGOLN2	0.85279	0.94986	0.9889	0.96849	0.91204	0.98317	0.49146	0.98704	0.98493	0.91762
TGS1	0.47098	0.2725	0.13287	0.54043	0.14286	0.14264	0.89345	0.40037	0.65463	0.25172
TH	0.55757	0.93787	0.968	0.5347	0.9397	0.97895	0.97961	0.89143	0.96456	0.875
THADA	0.9468	0.44764	0.77576	0.85405	0.97242	0.85661	0.97821	0.96279	0.99872	0.86234
THAP1	0.035836	0	0	0.051364	0.063576	0.12792	0.8107	0	0.011111	0
THAP10	0.40439	0.81639	0.39661	0.89923	0.80094	0.53853	0.90883	0.58905	0.62068	0.85654
THAP11	0.97463	0.3916	0.85062	0.92385	0.47526	0.46896	0.86322	0.76871	0.21352	0.87721
THAP2	0.73512	0.14862	0.72548	0.38803	0.65833	0.61968	0.98673	0.79877	0.88995	0.60076
THAP3	0.92459	0.88863	0.51815	0.58548	0.8532	0.86346	0.9721	0.81094	0.99573	0.98843
THAP4	0.93828	0.8189	0.86166	0.75667	0.62623	0.65049	0.80449	0.62777	0.69949	0.66557
THAP5	0.16302	0.24037	0.36292	0.96949	0.71537	0.53689	0.88794	0.62381	0.8993	0.30687
THAP6	0.67241	0.99736	0.93514	0.68377	0.93203	0.93299	0.94383	0.97527	0.96329	0.91789
THAP7	0.95258	0.93516	0.94515	0.97626	0.74821	0.87197	0.91321	0.33426	0.81524	0.38397
THAP8	0.79852	0.8208	0.86017	0.57822	0.746	0.72983	0.91986	0.81478	0.9342	0.83789
THAP9	0.77176	0.45008	0.95017	0.58373	0.99258	0.91768	0.95275	0.83753	0.9842	0.96926
THBD	0.14118	0.89959	0.82466	0.94559	0.98884	0.97059	0.96984	0.76147	0.35164	0.65275
THBS1	0.68035	0.40881	0.71224	0.64197	0.86985	0.88817	0.96007	0.85966	0.86306	0.82258
THBS2	0.054299	0.21673	0.32575	0.36069	0.68833	0.31185	0.4689	0.22603	0.26244	0.092199
THBS3	0.85356	0.41495	0.70387	0.79622	0.67964	0.98616	0.63766	0.80712	0.87675	0.78209
THBS4	0.97992	0.94518	0.73663	0.86858	0.98141	0.97821	0.96007	0.90792	0.98227	0.61813
THEG	0.673	0.61987	0.47161	0.17607	0.99258	0.83138	0.86215	0.60143	0.56116	0.79769
THEGL	0.90472	0.93589	0.97902	0.75269	0.96103	0.98177	0.96396	0.96068	0.97829	0.95909
THEM4	0.90184	0.98232	0.97256	0.78528	0.98029	0.91199	0.77919	0.98005	0.96143	0.81309
THEM5	0.98764	0.85911	0.92275	0.90404	0.81931	0.98599	0.93523	0.97627	0.97989	0.86985
THEM6	0.96397	0.11702	0.24051	0.96024	0.82409	0.65814	0.94207	0.73835	0.60077	0.67957
THEMIS	0.79236	0.36131	0.74053	0.2751	0.82027	0.17145	0.94785	0.16389	0.389	0.23419
THEMIS2	0.9609	0.408	0.41646	0.48514	0.99695	0.62529	0.76812	0.62754	0.98313	0.45753
THG1L	0.36262	0.16717	0.15399	0.69405	0.61072	0.21987	0.1581	0.016107	0.014062	0.092593
THNSL1	0.9966	0.36993	0.4759	0.31811	0.053425	0.18586	0.45783	0.41083	0.42353	0.082725
THNSL2	0.95588	0.99689	0.99438	0.85752	0.99165	0.92584	0.88977	0.98416	0.54816	0.90813
THOC1	0.43858	0.20433	0.13167	0.48598	0.2359	0.78766	0.89559	0.020539	0.017595	0.011984
THOC2	0	0	0	0	0	0	0	0	0	0
THOC3	0.064698	0.24037	0.026786	0.1423	0.56194	0.02993	0.83899	0.0062016	0.012924	0.033149
THOC5	0.39003	0.085793	0.011382	0.27475	0.31535	0.067189	0.73663	0.014885	0.056237	0.065502
THOC6	0.83125	0.83102	0.47175	0.99568	0.68914	0.81295	0.86645	0.83969	0.99573	0.81318
THOC7	0.44765	0.45702	0.13379	0.83026	0.50221	0.57365	0.9027	0.068435	0.17926	0.064912
THOP1	0.99023	0.9663	0.93239	0.78494	0.84632	0.91576	0.59853	0.97292	0.94375	0.84429
THPO	0.81823	0.67489	0.70996	0.85605	0.95731	0.8905	0.87185	0.77103	0.97658	0.97379
THRA	0.90264	0.95563	0.65712	0.78522	0.8473	0.75045	0.65197	0.98661	0.99573	0.88424
THRAP3	0.59217	0.45442	0.37414	0.91745	0.58262	0.55383	0.71914	0.67822	0.72633	0.87855
THRB	0.54331	0.45818	0.44834	0.62903	0.76571	0.55724	0.99837	0.91008	0.42544	0.63725
THRSP	0.9365	0.54483	0.61733	0.34342	0.95415	0.24408	0.88558	0.9697	0.7434	0.82715
THSD1	0.60891	0.62615	0.60736	0.64063	0.65349	0.94123	0.87469	0.8458	0.79863	0.63267
THSD4	0.74374	0.089442	0.85351	0.81149	0.86165	0.86923	0.90855	0.92574	0.8917	0.86246
THSD7A	0.35829	0.89795	0.90208	0.93231	0.99084	0.69301	0.9901	0.84863	0.82373	0.83431
THTPA	0.93471	0.92407	0.90808	0.98114	0.75739	0.89186	0.62587	0.95959	0.97398	0.53545
THUMPD1	0.89233	0.67399	0.71409	0.95525	0.83371	0.92259	0.57246	0.73893	0.91769	0.59456
THUMPD2	0.93093	0.7406	0.54666	0.78921	0.84612	0.95065	0.9777	0.65327	0.55594	0.86292
THUMPD3	0.6381	0.12128	0.32014	0.52317	0.51902	0.32764	0.71247	0.58139	0.40081	0.50194
THY1	0.84461	0.50042	0.99046	0.85025	0.81187	0.77551	0.9908	0.86999	0.44102	0.93129
THYN1	0.99893	0.76214	0.74476	0.77912	0.83825	0.58481	0.67426	0.79048	0.29284	0.92673
TIA1	0.83836	0.36008	0.89259	0.79622	0.92443	0.94578	0.75048	0.98291	0.6598	0.91639
TIAF1	0.9792	0.90279	0.91004	0.87163	0.9683	0.9756	0.96226	0.94549	0.95787	0.88195
TIAL1	0.86936	0.99384	0.58708	0.6687	0.71287	0.38435	0.97174	0.99284	0.97786	0.80777
TIAM1	0.85151	0.9603	0.97341	0.80938	0.93807	0.93011	0.91321	0.70517	0.72796	0.91498
TIAM2	0.98985	0.008881	0.78092	0.64197	0.71353	0.42328	0.80112	0.56321	0.42489	0.1793
TICAM1	0.99237	0.92312	0.99042	0.60411	0.95731	0.97398	0.93788	0.85113	0.73111	0.97984
TICAM2	0.81924	0.98588	0.99732	0.79806	0.92756	0.94853	0.63266	0.80132	0.93351	0.9006
TICRR	0	0.014286	0.0028249	0	0	0.0028986	0.04661	0	0.0064378	0
TIE1	0.48398	0.94852	0.98273	0.9887	0.92366	0.91524	0.66091	0.97292	0.96759	0.98745
TIFA	0.96317	0.2385	0.73212	0.89573	0.62542	0.8558	0.91748	0.98441	0.99518	0.9894
TIFAB	0.38824	0.76948	0.84175	0.87017	0.9453	0.23169	0.96007	0.9272	0.50923	0.98236
TIGD1	0.63395	0.51003	0.67074	0.83595	0.85291	0.95373	0.96029	0.71473	0.94652	0.59389
TIGD2	0.96543	0.81823	0.89886	0.89458	0.96654	0.8367	0.98627	0.74423	0.87244	0.81316
TIGD3	0.43397	0.96511	0.83565	0.8731	0.8381	0.7158	0.95922	0.90838	0.41745	0.89637
TIGD4	0.81694	0.7223	0.79659	0.96772	0.99972	0.82652	0.92841	0.99888	0.9418	0.98835
TIGD5	0.97305	0.20459	0.87946	0.87082	0.73534	0.53739	0.80667	0.98775	0.88191	0.99768
TIGD6	0.91394	0.19578	0.19934	0.64063	0.020704	0.38115	0.73691	0.42743	0.61388	0.60713
TIGD7	0.46206	0.51442	0.824	0.46478	0.98205	0.63522	0.94207	0.97997	0.70985	0.70621
TIGIT	0.78944	0.94934	0.95857	0.96534	0.9221	0.86238	0.91321	0.99341	0.91433	0.97109
TIMD4	0.84085	0.92312	0.71833	0.96424	0.81781	0.79678	0.96029	0.98632	0.87272	0.75354
TIMELESS	0.6602	0.14787	0.056622	0.10472	0.028219	0.32863	0.61792	0.10738	0.45573	0.061607
TIMM10	0.62216	0.49319	0.79202	0.50832	0.98288	0.9028	0.86237	0.27822	0.54692	0.34281
TIMM10B	0.91169	0.95908	0.74602	0.89831	0.75324	0.85813	0.62815	0.99967	0.86095	0.97698
TIMM13	0.34139	0.01844	0.23303	0.36847	0.03577	0.019802	0.67216	0.11054	0.16159	0.18162
TIMM17A	0.86925	0.11442	0.89886	0.47036	0.45159	0.90266	0.99277	0.41225	0.82887	0.26985
TIMM17B	0.95346	0.6738	0.96583	0.94248	0.84241	0.98698	0.96481	0.66733	0.84126	0.80635
TIMM21	0.87023	0.86949	0.53794	0.91812	0.88874	0.72675	0.96812	0.59689	0.9516	0.37888
TIMM22	0.32293	0.61383	0.97645	0.94559	0.99051	0.53805	0.94734	0.64275	0.88535	0.49965
TIMM23	0.0056497	0.0063694	0.004386	0	0.003268	0	0.33523	0	0	0
TIMM44	0.16547	0.075986	0.11387	0.5831	0.38165	0.0048309	0.66363	0.071066	0.36411	0.1903
TIMM50	0.95432	0.91068	0.74542	0.92831	0.95055	0.75658	0.79064	0.48082	0.33603	0.71183
TIMM8A	0.51514	0.86441	0.99046	0.89125	0.68287	0.84903	0.79171	0.99133	0.92668	0.86997
TIMM8B	0.77472	0.96314	0.96209	0.48467	0.92998	0.97398	0.99432	0.77542	0.4869	0.96387
TIMM9	0.87038	0.75617	0.55788	0.24279	0.8068	0.83355	0.94557	0.2515	0.44613	0.23753
TIMMDC1	0.945	0.021303	0.89886	0.97793	0.81376	0.76817	0.69666	0.76523	0.55335	0.95062
TIMP1	0.59907	0.56637	0.85017	0.97241	0.93496	0.83246	0.97756	0.37516	0.46981	0.33448
TIMP2	0.8916	0.97512	0.96061	0.32215	0.61684	0.93042	0.99503	0.99035	0.84503	0.98457
TIMP3	0.7765	0.8954	0.897	0.85354	0.8873	0.88574	0.86381	0.99967	0.8342	0.64459
TIMP4	0.99797	0.68054	0.2577	0.50291	0.078759	0.088063	0.34081	0.55404	0.068865	0.1861
TINAG	0.68315	0.97879	0.71103	0.28184	0.8693	0.58818	0.96633	0.57187	0.95787	0.63036
TINAGL1	0.93508	0.71852	0.61666	0.51816	0.97108	0.70502	0.9908	0.43531	0.51645	0.82873
TINF2	0	0	0.004386	0	0.0082418	0	0.099099	0.0049505	0.017595	0
TIPARP	0.081556	0.6349	0.26802	0.0032258	0.74655	0.093985	0.94351	0.88909	0.27349	0.83852
TIPIN	0.12768	0.12622	0.22799	0.1	0.02931	0.58247	0.55974	0.11199	0.2742	0.11198
TIPRL	0.46222	0.64214	0.43123	0.59862	0.64647	0.89367	0.55483	0.57146	0.91517	0.42849
TIRAP	0.5004	0.26477	0.39935	0.90165	0.92596	0.97559	0.92643	0.73485	0.60921	0.67488
TJAP1	0.43651	0.66753	0.6752	0.72562	0.95731	0.97537	0.91748	0.90156	0.96704	0.90749
TJP1	0.86659	0.84727	0.92647	0.43908	0.96016	0.83049	0.93591	0.91116	0.93101	0.92573
TJP2	0.89515	0.92093	0.49538	0.95162	0.84132	0.81159	0.97036	0.98856	0.91157	0.84222
TJP3	0.95025	0.55884	0.55847	0.75357	0.94372	0.94803	0.97763	0.64997	0.73286	0.83041
TK1	0.99961	0.46385	0.81862	0.99125	0.99632	0.88617	0.87449	0.95823	0.97463	0.9107
TK2	0.95432	0.98195	0.96583	0.49199	0.92016	0.66385	0.74873	0.98311	0.81706	0.83636
TKT	0.60514	0.99479	0.98335	0.97852	0.88786	0.90084	0.99054	0.9592	0.97864	0.91915
TKTL1	0.87529	0.92808	0.96147	0.92413	0.72951	0.72837	0.90441	0.93071	0.95787	0.95005
TKTL2	0.73053	0.72446	0.71346	0.91382	0.81182	0.66988	0.97385	0.59689	0.56489	0.40681
TLCD1	0.73622	0.70579	0.49487	0.54449	0.91018	0.48603	0.90683	0.46329	0.82007	0.52936
TLCD2	0.99809	0.89078	0.72554	0.93501	0.99365	0.57296	0.96007	0.78462	0.35189	0.67898
TLDC1	0.84389	0.83	0.96886	0.99233	0.93999	0.95798	0.94557	0.84867	0.98754	0.80695
TLDC2	0.74879	0.64879	0.20604	0.78494	0.9799	0.15936	0.83639	0.45113	0.25214	0.4026
TLE1	0.82461	0.79303	0.69909	0.96849	0.61184	0.59475	0.63766	0.97292	0.99463	0.71407
TLE2	0.84389	0.73689	0.51509	0.60158	0.97417	0.47262	0.71859	0.76151	0.58679	0.97911
TLE3	0.48959	0.70092	0.89703	0.71198	0.36359	0.75709	0.65222	0.90314	0.15493	0.348
TLE4	0.91684	0.16616	0.80511	0.95251	0.90501	0.97081	0.71789	0.87249	0.99255	0.52433
TLE6	0.50316	0.89262	0.99088	0.7695	0.79104	0.99871	0.95904	0.97099	0.8566	0.92365
TLK1	0.89718	0.99618	0.9181	0.74968	0.99051	0.96065	0.87667	0.89143	0.9207	0.74251
TLK2	0.028517	0.011589	0.0028249	0.12552	0.49052	0.02974	0.68685	0.09249	0.33669	0.20221
TLL1	0.98207	0.74774	0.54701	0.96199	0.89388	0.71214	0.86742	0.91632	0.98604	0.74129
TLL2	0.83847	0.36993	0.79048	0.99568	0.91394	0.94397	0.90118	0.75782	0.97806	0.79126
TLN1	0.51204	0.80517	0.91004	0.78494	0.78201	0.88887	0.97551	0.98788	0.96297	0.84045
TLN2	0.81131	0.75096	0.96886	0.87106	0.8381	0.79642	0.98383	0.92925	0.6053	0.83578
TLR1	0.81131	0.90444	0.45401	0.97505	0.56141	0.53966	0.98763	0.83121	0.70548	0.16021
TLR10	0.7853	0.20493	0.36409	0.14272	0.18397	0.046377	0.87667	0.034831	0.019391	0.067986
TLR2	0.86486	0.50042	0.71709	0.77037	0.78269	0.86401	0.98072	0.29076	0.50377	0.44444
TLR3	0.99023	0.76214	0.5761	0.96935	0.95456	0.85392	0.93451	0.86166	0.96344	0.58714
TLR4	0.89307	0.65332	0.76982	0.93238	0.72273	0.33104	0.96226	0.93735	0.97988	0.80899
TLR5	0.88521	0.80056	0.87799	0.98902	0.84359	0.89802	0.98398	0.84161	0.96899	0.91142
TLR6	0.90825	0.97622	0.43682	0.79806	0.51285	0.8294	0.9721	0.81724	0.60303	0.6677
TLR7	0.96099	0.32035	0.16545	0.90176	0.72705	0.37818	0.95562	0.33426	0.38191	0.5709
TLR8	0.8377	0.52048	0.7436	0.81312	0.96146	0.7945	0.7917	0.70918	0.88345	0.79144
TLR9	0.66994	0.82106	0.81768	0.94559	0.9452	0.84367	0.82727	0.96591	0.74787	0.81898
TLX1	0.6458	0.90033	0.55439	0.86234	0.75909	0.94725	0.77102	0.57122	0.53244	0.38202
TLX1NB	0.91925	0.72193	0.91004	0.91795	0.91112	0.50722	0.83498000000000006	0.84473	0.76865000000000006	0.89239
TLX2	0.63262	0.36046	0.87791	0.7226	0.80145	0.99503	0.86381	0.91924	0.57278	0.92365
TLX3	0.91461	0.89	0.95239	0.96469	0.39792	0.56944	0.87667	0.98157	0.68585	0.91762
TM2D1	0.83043	0.045173	0.91974	0.60403	0.79867	0.74836	0.8122	0.98636	0.76385	0.97009
TM2D2	0.75603	0.66149	0.8401	0.75147	0.61184	0.64004	0.97492	0.9592	0.96329	0.95445
TM2D3	0.97782	0.58428	0.98341	0.97555	0.61448	0.45266	0.99826	0.92677	0.97829	0.77422
TM4SF1	0.9773	0.62261	0.98305	0.77953	0.75223	0.55169	0.86339	0.9272	0.99939	0.80227
TM4SF18	0.85931	0.99994	0.85802	0.93856	0.81177	0.94178	0.42562	0.94549	0.98015	0.87898
TM4SF19	0.6038	0.31403	0.70957	0.833	0.66298	0.24673	0.97922	0.72503	0.3452	0.82715
TM4SF20	0.97325	0.59515	0.86882	0.91227	0.77885	0.49949	0.98185	0.43531	0.97806	0.57062
TM4SF4	0.97565	0.96638	0.97974000000000006	0.72627	0.98805	0.80616	0.87657	0.97251	0.96456	0.98844
TM4SF5	0.76345	0.088016	0.03202	0.29714	0.014888	0.05156	0.079137	0.035794	0.019391	0.015544
TM6SF1	0.74164	0.64523	0.77537	0.87046	0.91163	0.92305	0.9647	0.97419	0.99224	0.97009
TM6SF2	0.99023	0.80352	0.86816	0.83209	0.81199	0.44328	0.61155	0.95454	0.97829	0.69304
TM7SF2	0.65416	0.98558	0.824	0.87856	0.8436	0.99566	0.87263	0.80712	0.77564	0.97123
TM7SF3	0.99023	0.45416	0.94766	0.80172	0.77818	0.42095	0.93219	0.27632	0.63356	0.72248
TM9SF1	0.93942	0.98233	0.85659	0.93231	0.87628	0.48743	0.84805	0.83292	0.71513	0.58942
TM9SF2	0.97565	0.63723	0.52131	0.79622	0.081081	0.27429	0.91748	0.99967	0.86036	0.75308
TM9SF3	0.99695	0.99625	0.96171	0.98763	0.80826	0.90647	0.74569	0.8945	0.78222	0.93128
TM9SF4	0.7827	0.70836	0.93156	0.45933	0.99258	0.42187	0.93725	0.90541	0.99664	0.97009
TMA16	0.84726	0.33049	0.54955	0.46478	0.72124	0.53739	0.96427	0.25691	0.56399	0.37881
TMA7	0.71514	0.59643	0.6369	0.47451	0.65133	0.47643	0.47587	0.84085	0.7987	0.5346
TMBIM1	0.89487	0.87928	0.9514	0.94559	0.96803	0.97003	0.82505	0.93071	0.91367	0.97009
TMBIM4	0.8402	0.4643	0.91662	0.9845	0.67175	0.59319	0.91321	0.80445	0.90423	0.61993
TMBIM6	0.9893	0.74774	0.93156	0.83893	0.87064	0.58739	0.87667	0.85757	0.70475	0.51351
TMC1	0.79482	0.99403	0.80706	0.85261	0.90115	0.95761	0.98059	0.99084	0.86116	0.97577
TMC2	0.2106	0.72493	0.87799	0.90505	0.99117	0.71819	0.95889	0.96591	0.95787	0.90749
TMC3	0.95114	0.64986	0.78313	0.97014	0.92454	0.98616	0.70726	0.99151	0.79797	0.9221
TMC4	0.72674	0.96786	0.97627	0.83612	0.88786	0.79197	0.95078	0.96031	0.70394	0.97023
TMC5	0.9966	0.80157	0.8489	0.63225	0.9284	0.43946	0.99826	0.8198	0.99476	0.98835
TMC6	0.88045	0.63767	0.87799	0.99298	0.92485	0.91527	0.9384	0.89813	0.95323	0.89898
TMC7	0.46347	0.52667	0.62461	0.9099	0.90075	0.96851	0.89342	0.77804	0.62581	0.50114
TMC8	0.54854	0.27183	0.74163	0.86539	0.96654	0.83875	0.96948	0.96768	0.97719	0.82612
TMCC1	0.86936	0.7756	0.84533	0.7985	0.90198	0.98502	0.99067	0.89486	0.99731	0.89799
TMCC2	0.80267	0.89078	0.88946	0.87488	0.95341	0.65461	0.93461	0.89026	0.3819	0.93482
TMCC3	0.73512	0.87583	0.96465	0.96199	0.98558	0.97081	0.97492	0.99208	0.88754	0.87045
TMCO1	0.91684	0.87086	0.79098	0.84223	0.95845	0.99265	0.91689	0.93409	0.87002	0.98457
TMCO2	0.96317	0.5067	0.68428	0.38707	0.9886	0.041411	0.84527	0.70088	0.88661	0.41794
TMCO3	0.89053	0.75177	0.5101	0.87082	0.64085	0.56293	0.96984	0.63113	0.46169	0.47956
TMCO4	0.98175	0.72075	0.96061	0.99357	0.95295	0.83512	0.84957	0.92333	0.98754	0.98586
TMCO5A	0.89429	0.97886	0.95718	0.93812	0.91003	0.81295	0.93632	0.69126	0.77716	0.71902
TMCO6	0.83929	0.86441	0.91109	0.91813	0.97629	0.97066	0.97696	0.64454	0.93684	0.62659
TMED1	0.51361	0.75266	0.27822	0.48239	0.86163	0.87871	0.58445	0.97419	0.26773	0.93618
TMED10	0.65197	0.56849	0.70387	0.0093023	0.44392	0.52581	0.97756	0.9329	0.31854	0.85473
TMED2	0.92459	0.49927	0.65188	0.15464	0.44802	0.96104	0.96633	0.57811	0.45584	0.99843
TMED3	0.44863	0.90279	0.96888	0.93231	0.84266	0.76194	0.95535	0.9496	0.76188	0.90029
TMED4	0.90532	0.86035	0.93503	0.81686	0.99206	0.97081	0.88603	0.89836	0.74305	0.875
TMED5	0.76967	0.99894	0.99579	0.96199	0.76395	0.51876	0.86721	0.99634	0.72986	0.80168
TMED6	0.99944	0.82951	0.89111	0.94375	0.98029	0.94469	0.92227	0.98005	0.87204	0.93943
TMED7	0.98764	0.43459	0.91781	0.94146	0.689	0.61688	0.97453	0.91131	0.8917	0.95632
TMED7-TICAM2	0.90757	0.79056	0.45416	0.99939	0.73492	0.84835	0.95025	0.40351	0.74425	0.97657
TMED8	0.4281	0.73973	0.9203	0.92831	0.95346	0.92844	0.95313	0.9169	0.89151	0.64874
TMED9	0.80124	0.74228	0.1774	0.54449	0.095186	0.32893	0.29372	0.68752	0.31477	0.48609
TMEFF1	0.90211	0.48855	0.079765	0.99167	0.64981	0.96117	0.98116	0.79118	0.94916	0.99843
TMEFF2	0.83405	0.90262	0.88155	0.73458	0.92425	0.96401	0.99593	0.99798	0.97829	0.92365
TMEM100	0.63559	0.98736	0.84716	0.60813	0.8742	0.85497	0.89929	0.85874	0.59328	0.7607
TMEM101	0.99678	0.75445	0.85837	0.87794	0.92862	0.97641	0.98072	0.66169	0.99454	0.62877
TMEM102	0.75291	0.90355	0.83291	0.90119	0.79082	0.9751	0.87667	0.92953	0.97463	0.92365
TMEM104	0.90677	0.7556	0.77437	0.99386	0.96803	0.94447	0.70896	0.84863	0.91638	0.94582
TMEM105	0.96939	0.91158	0.81409	0.63767	0.9578	0.74852	0.95058	0.92333	0.58591	0.96166
TMEM106A	0.95514	0.68737	0.93815	0.91951	0.97762	0.8614	0.79837	0.87081	0.73286	0.83479
TMEM106B	0.80124	0.89766	0.58452	0.87787	0.93203	0.85257	0.84953	0.32004	0.82959	0.77422
TMEM106C	0.21241	0.67065	0.69798	0.91446	0.91972	0.99198	0.7917	0.79877	0.96315	0.69199
TMEM107	0.69249	0.99736	0.80395	0.54797	0.92496	0.39716	0.59534	0.46414	0.43908	0.81255
TMEM108	0.61486	0.26137	0.1492	0.94559	0.3344	0.33899	0.6051	0.17667	0.26737	0.19229
TMEM109	0.92359	0.86047	0.95597	0.9341	0.81804	0.7258	0.9709	0.40691	0.98331	0.88839
TMEM11	0.97306	0.22127	0.54701	0.94454	0.65072	0.67805	0.96109	0.51827	0.31871	0.71736
TMEM110	0.57833	0.6805	0.73451	0.89923	0.86397	0.97559	0.76367	0.97419	0.63599000000000006	0.80635
TMEM115	0.53516	0.92585	0.63498	0.52002	0.96803	0.98521	0.97491	0.5254	0.86413	0.70178
TMEM116	0.7765	0.75264	0.92948	0.96094	0.68914	0.7371	0.91116	0.74339	0.88851	0.75009
TMEM117	0.9559	0.82161	0.8909	0.86234	0.64675	0.86254	0.87275	0.99208	0.99849	0.69199
TMEM119	0.8733	0.89384	0.884	0.92678	0.92998	0.94205	0.84425	0.96321	0.9698	0.86618
TMEM120A	0.24188	0.68407	0.97405	0.90675	0.52557	0.91551	0.66127	0.85665	0.32843	0.81514
TMEM120B	0.44538	0.96888	0.94737	0.99568	0.91259	0.91831	0.70878	0.87379	0.98702	0.97109
TMEM121	0.71223	0.86715	0.90436	0.72614	0.95123	0.71394	0.74873	0.96591	0.80846	0.95652
